projectile_name,ion_isotope,target_name,phase,energy,energy_unit,stopping_power,stopping_unit,percentage_error,target_mass_atom_ratio,dataset_last_modification,publication_year,ref_id,citation_reference,doi,comments,facility,technique,stopping_power_converted,stopping_unit_converted
H,1.0,Nb,s,20.3,keV/u,12.46,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.08074263494956437,MeV/(mg/cm2)
H,1.0,Nb,s,22.25,keV/u,13.12,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.08501953214592972,MeV/(mg/cm2)
H,1.0,Nb,s,24.83,keV/u,14.54,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.09422134126538248,MeV/(mg/cm2)
H,1.0,Nb,s,27.33,keV/u,15.33,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.09934065760648648,MeV/(mg/cm2)
H,1.0,Nb,s,29.53,keV/u,16.48,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.10679282696378978,MeV/(mg/cm2)
H,1.0,Nb,s,31.95,keV/u,17.73,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.1148930110478151,MeV/(mg/cm2)
H,1.0,Nb,s,34.94,keV/u,18.89,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.12240998187779059,MeV/(mg/cm2)
H,1.0,Nb,s,36.97,keV/u,19.92,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.12908453356302746,MeV/(mg/cm2)
H,1.0,Nb,s,40.99,keV/u,21.16,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.13711991617438057,MeV/(mg/cm2)
H,1.0,Nb,s,42.58,keV/u,21.92,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.14204482809746796,MeV/(mg/cm2)
H,1.0,Nb,s,44.81,keV/u,23.38,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.15150584310760953,MeV/(mg/cm2)
H,1.0,Nb,s,49.44,keV/u,25.0,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.16200368168050633,MeV/(mg/cm2)
H,1.0,Nb,s,52.47,keV/u,25.31,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.16401252733334462,MeV/(mg/cm2)
H,1.0,Nb,s,54.27,keV/u,24.87,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.1611612625357677,MeV/(mg/cm2)
H,1.0,Nb,s,57.19,keV/u,25.95,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.16815982158436557,MeV/(mg/cm2)
H,1.0,Nb,s,61.27,keV/u,27.49,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.17813924837588477,MeV/(mg/cm2)
H,1.0,Nb,s,64.28,keV/u,28.56,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18507300595181045,MeV/(mg/cm2)
H,1.0,Nb,s,66.34,keV/u,30.29,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.19628366072410147,MeV/(mg/cm2)
H,1.0,Nb,s,69.84,keV/u,27.72,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.17962968224734543,MeV/(mg/cm2)
H,1.0,Nb,s,74.91,keV/u,28.52,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18481380006112164,MeV/(mg/cm2)
H,1.0,Nb,s,77.27,keV/u,29.86,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.19349719739919677,MeV/(mg/cm2)
H,1.0,Nb,s,79.67,keV/u,28.87,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18708185160464874,MeV/(mg/cm2)
H,1.0,Nb,s,84.49,keV/u,31.17,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.20198619031925533,MeV/(mg/cm2)
H,1.0,Nb,s,87.15,keV/u,29.69,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.19239557236376933,MeV/(mg/cm2)
H,1.0,Nb,s,89.49,keV/u,30.5,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.19764449165021775,MeV/(mg/cm2)
H,1.0,Nb,s,92.42,keV/u,32.81,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.21261363183749654,MeV/(mg/cm2)
H,1.0,Nb,s,94.76,keV/u,28.88,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18714665307732092,MeV/(mg/cm2)
H,1.0,Nb,s,97.75,keV/u,31.51,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.2041894403901102,MeV/(mg/cm2)
H,1.0,Nb,s,100.4,keV/u,29.88,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.19362680034454116,MeV/(mg/cm2)
H,1.0,Nb,s,103.0,keV/u,28.15,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18241614557225014,MeV/(mg/cm2)
H,1.0,Nb,s,107.7,keV/u,30.21,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.19576524894272387,MeV/(mg/cm2)
H,1.0,Nb,s,112.5,keV/u,29.8,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.19310838856316356,MeV/(mg/cm2)
H,1.0,Nb,s,115.0,keV/u,29.22,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.1893499031481758,MeV/(mg/cm2)
H,1.0,Nb,s,120.7,keV/u,28.95,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18760026338602634,MeV/(mg/cm2)
H,1.0,Nb,s,124.7,keV/u,30.03,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.19459882243462423,MeV/(mg/cm2)
H,1.0,Nb,s,127.8,keV/u,28.84,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.1868874471866321,MeV/(mg/cm2)
H,1.0,Nb,s,130.2,keV/u,28.02,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18157372642751152,MeV/(mg/cm2)
H,1.0,Nb,s,135.1,keV/u,28.03,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18163852790018373,MeV/(mg/cm2)
H,1.0,Nb,s,137.5,keV/u,28.52,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.18481380006112164,MeV/(mg/cm2)
H,1.0,Nb,s,140.2,keV/u,27.04,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.17522318210563564,MeV/(mg/cm2)
H,1.0,Nb,s,141.4,keV/u,27.32,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.17703762334045733,MeV/(mg/cm2)
H,2.0,Nb,s,33.24,keV/u,29.51,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.1912291458556697,MeV/(mg/cm2)
H,2.0,Nb,s,43.37,keV/u,31.58,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.2046430506988156,MeV/(mg/cm2)
H,2.0,Nb,s,52.71,keV/u,33.67,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.21818655848730595,MeV/(mg/cm2)
H,2.0,Nb,s,61.94,keV/u,35.5,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.23004522798631902,MeV/(mg/cm2)
H,2.0,Nb,s,76.0,keV/u,37.25,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.24138548570395446,MeV/(mg/cm2)
H,2.0,Nb,s,89.84,keV/u,38.36,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.24857844917056893,MeV/(mg/cm2)
H,2.0,Nb,s,104.9,keV/u,38.06,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.24663440499040287,MeV/(mg/cm2)
H,2.0,Nb,s,116.6,keV/u,37.88,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.24546797848230323,MeV/(mg/cm2)
H,2.0,Nb,s,138.2,keV/u,36.89,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.23905263268775517,MeV/(mg/cm2)
H,2.0,Nb,s,162.8,keV/u,34.51,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.22362988219177093,MeV/(mg/cm2)
H,2.0,Nb,s,186.1,keV/u,33.6,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.21773294817860053,MeV/(mg/cm2)
H,2.0,Nb,s,210.4,keV/u,32.09,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.20794792580509797,MeV/(mg/cm2)
H,1.0,Nb,s,66.87,keV/u,36.53,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.23671977967155589,MeV/(mg/cm2)
H,1.0,Nb,s,87.17,keV/u,38.05,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.24656960351773063,MeV/(mg/cm2)
H,1.0,Nb,s,109.0,keV/u,37.98,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.24611599320902522,MeV/(mg/cm2)
H,1.0,Nb,s,136.1,keV/u,37.2,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.24106147834059347,MeV/(mg/cm2)
H,1.0,Nb,s,184.6,keV/u,33.84,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.2192881835227334,MeV/(mg/cm2)
H,1.0,Nb,s,235.1,keV/u,30.41,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.1970612783961679,MeV/(mg/cm2)
H,1.0,Nb,s,283.7,keV/u,27.57,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.1786576601572624,MeV/(mg/cm2)
H,1.0,Nb,s,334.0,keV/u,25.46,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.16498454942342766,MeV/(mg/cm2)
H,1.0,Nb,s,383.4,keV/u,23.73,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.1537738946511366,MeV/(mg/cm2)
H,1.0,Nb,s,432.6,keV/u,22.24,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.14411847522297844,MeV/(mg/cm2)
H,1.0,Nb,s,508.2,keV/u,21.2,E-15eV cm2/atom,3,92.90637,2023-11-27,1986,Br1986,"P.Bauer and D.Semrad, Nucl.Instrum.Methods Phys.Res. B13,201 (1986)",10.1016/0168-583x(86)90503-3,,,,0.13737912206506936,MeV/(mg/cm2)
H,3.0,Nb,s,1029.0,keV/u,15.4,E-15eV cm2/atom,1.7,92.90637,2023-11-27,1988,Og1988,"K.Ogino,T.Kiyosawa and T.Kiuchi, Nucl.Instrum.Methods Phys.Res. B33,155 (1988)",10.1016/0168-583x(88)90535-6,,,,0.09979426791519191,MeV/(mg/cm2)
H,3.0,Nb,s,1751.0,keV/u,11.52,E-15eV cm2/atom,1.7,92.90637,2023-11-27,1988,Og1988,"K.Ogino,T.Kiyosawa and T.Kiuchi, Nucl.Instrum.Methods Phys.Res. B33,155 (1988)",10.1016/0168-583x(88)90535-6,,,,0.07465129651837732,MeV/(mg/cm2)
H,3.0,Nb,s,1770.0,keV/u,11.37,E-15eV cm2/atom,1.7,92.90637,2023-11-27,1988,Og1988,"K.Ogino,T.Kiyosawa and T.Kiuchi, Nucl.Instrum.Methods Phys.Res. B33,155 (1988)",10.1016/0168-583x(88)90535-6,,,,0.07367927442829428,MeV/(mg/cm2)
H,3.0,Nb,s,1950.0,keV/u,10.87,E-15eV cm2/atom,1.7,92.90637,2023-11-27,1988,Og1988,"K.Ogino,T.Kiyosawa and T.Kiuchi, Nucl.Instrum.Methods Phys.Res. B33,155 (1988)",10.1016/0168-583x(88)90535-6,,,,0.07043920079468415,MeV/(mg/cm2)
H,1.0,Nb,s,18.0,keV/u,26.9,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.1743159614882248,MeV/(mg/cm2)
H,1.0,Nb,s,22.0,keV/u,28.3,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.18338816766233318,MeV/(mg/cm2)
H,1.0,Nb,s,26.0,keV/u,30.0,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.1944044180166076,MeV/(mg/cm2)
H,1.0,Nb,s,33.0,keV/u,33.3,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.21578890399843442,MeV/(mg/cm2)
H,1.0,Nb,s,44.0,keV/u,34.8,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.2255091248992648,MeV/(mg/cm2)
H,1.0,Nb,s,68.0,keV/u,39.4,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.255317802328478,MeV/(mg/cm2)
H,1.0,Nb,s,80.0,keV/u,41.5,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.2689261115896405,MeV/(mg/cm2)
H,1.0,Nb,s,91.0,keV/u,40.1,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.25985390541553216,MeV/(mg/cm2)
H,1.0,Nb,s,92.0,keV/u,41.5,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.2689261115896405,MeV/(mg/cm2)
H,1.0,Nb,s,137.0,keV/u,37.3,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.24170949306731543,MeV/(mg/cm2)
H,1.0,Nb,s,189.0,keV/u,34.9,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.22615713962598685,MeV/(mg/cm2)
H,1.0,Nb,s,235.0,keV/u,31.2,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.2021805947372719,MeV/(mg/cm2)
H,1.0,Nb,s,281.0,keV/u,29.0,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.18792427074938736,MeV/(mg/cm2)
H,1.0,Nb,s,332.0,keV/u,24.69,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.15999483602766806,MeV/(mg/cm2)
H,1.0,Nb,s,479.0,keV/u,22.3,E-15eV cm2/atom,4,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.14450728405901167,MeV/(mg/cm2)
H,1.0,Nb,s,354.0,keV/u,24.19,E-15eV cm2/atom,1.1,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.15675476239405794,MeV/(mg/cm2)
H,1.0,Nb,s,450.0,keV/u,21.93,E-15eV cm2/atom,1.1,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.14210962957014017,MeV/(mg/cm2)
H,1.0,Nb,s,547.0,keV/u,20.57,E-15eV cm2/atom,1.1,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.13329662928672062,MeV/(mg/cm2)
H,1.0,Nb,s,734.0,keV/u,17.19,E-15eV cm2/atom,1.1,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.11139373152351617,MeV/(mg/cm2)
H,1.0,Nb,s,920.0,keV/u,15.47,E-15eV cm2/atom,1.1,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.10024787822389733,MeV/(mg/cm2)
H,1.0,Nb,s,1341.0,keV/u,14.44,E-15eV cm2/atom,1.1,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.09357332653866046,MeV/(mg/cm2)
H,1.0,Nb,s,1764.0,keV/u,12.53,E-15eV cm2/atom,1.1,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.08119624525826977,MeV/(mg/cm2)
H,1.0,Nb,s,2327.0,keV/u,9.85,E-15eV cm2/atom,6,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.0638294505821195,MeV/(mg/cm2)
H,1.0,Nb,s,3274.0,keV/u,7.89,E-15eV cm2/atom,6,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.0511283619383678,MeV/(mg/cm2)
H,1.0,Nb,s,4166.0,keV/u,6.72,E-15eV cm2/atom,6,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.043546589635720105,MeV/(mg/cm2)
H,1.0,Nb,s,5223.0,keV/u,6.17,E-15eV cm2/atom,6,92.90637,2023-11-27,2020,Mor2020,"M.V. Moro, P. Bauer, D. Primetzhofer Phys. Rev. A 102, 022808 (2020)",10.1103/physreva.102.022808,,,,0.03998250863874896,MeV/(mg/cm2)
H,1.0,Polypropylene,s,400.0,keV/u,3.944,E-15eV cm2/atom,3,4.6756667,2024-11-27,1989,Hq1989,"A.K.M.M.Haque,A.Mohammadi and H.Nikjoo J.Phys.D: Appl. Phys. 22,1196 (stopping results already given in Hq85)",10.1088/0022-3727/22/8/027,,,,0.5078362854457301,MeV/(mg/cm2)
H,1.0,Polypropylene,s,375.0,keV/u,4.119,E-15eV cm2/atom,3,4.6756667,2024-11-27,1989,Hq1989,"A.K.M.M.Haque,A.Mohammadi and H.Nikjoo J.Phys.D: Appl. Phys. 22,1196 (stopping results already given in Hq85)",10.1088/0022-3727/22/8/027,,,,0.5303695891863495,MeV/(mg/cm2)
